35	86	38	30
87	38	12	15
71	68	74	62
26	34	72	5
62	87	97	12
47	75	78	52
37	99	56	70
37	10	36	15
23	5	49	44
23	17	49	39
78	83	62	79
24	92	90	82
9	32	93	8
43	5	41	22
25	10	15	30
75	81	56	38
11	5	79	44
60	69	94	57
14	80	27	19
9	32	28	21
9	3	27	18
43	31	32	42
9	93	6	1
30	76	52	90
43	7	92	16
32	81	72	97
55	35	86	98
23	26	80	36
42	72	52	73
66	69	58	79
32	36	17	57
43	78	10	36
54	78	92	41
2	65	51	57
14	42	17	39
98	61	70	85
31	34	72	38
66	79	52	84
80	89	74	61
37	35	49	5
53	87	36	91
34	27	49	21
7	9	31	67
18	25	90	30
63	72	65	76
7	4	17	85
80	48	21	20
71	53	95	76
100	65	84	85
34	3	11	45
60	98	97	38
3	97	82	84
66	97	79	24
13	32	17	49
63	78	74	70
10	2	28	11
50	40	65	38
68	35	5	24
100	92	97	18
47	50	40	39
56	76	88	84
7	31	16	22
4	50	10	15
60	29	5	1
4	62	49	8
71	83	58	39
92	72	97	88
43	41	52	30
4	14	15	88
98	97	79	20
58	65	96	82
80	27	95	76
81	74	65	94
55	10	61	82
23	2	8	33
42	69	74	73
29	19	36	94
63	92	87	52
55	53	70	39
55	89	97	85
85	34	12	18
98	65	76	79
71	81	93	30
100	58	21	85
80	69	52	30
23	29	48	20
78	69	67	56
24	66	80	73
14	35	34	21
47	55	86	58
26	34	95	18
55	61	99	62
98	93	65	85
55	40	17	12
73	95	88	52
32	27	38	45
67	28	84	73
68	100	84	44
60	3	6	20
92	81	58	51
45	42	49	1
72	65	79	88
43	37	2	41
7	68	58	74
43	50	72	19
23	13	58	21
14	49	96	44
61	28	97	84
63	68	74	87
69	16	41	24
25	28	21	96
7	43	23	88
35	29	70	24
92	93	64	73
48	49	22	6
99	72	97	57
63	74	65	59
75	100	89	61
54	9	90	82
47	40	36	51
25	35	55	2
50	55	27	39
13	19	95	8
2	22	82	1
68	67	79	46
55	53	98	49
60	83	81	94
55	98	89	93
23	50	10	40
75	69	93	90
40	72	36	39
31	64	44	1
54	61	65	6
92	14	95	91
78	58	64	97
74	61	99	97
100	66	99	65
86	99	51	82
26	31	11	90
34	97	38	12
58	64	96	90
35	80	67	85
68	66	89	18
23	10	3	1
63	81	86	69
71	77	81	88
35	86	67	94
23	13	35	60
32	35	17	44
68	32	53	85
7	25	39	46
75	69	6	85
34	66	48	24
60	66	96	38
63	99	95	38
85	34	38	1
27	41	38	15
60	81	58	89
55	66	81	73
31	10	2	20
10	93	51	96
63	66	84	18
86	99	93	84
26	35	19	73
7	11	33	18
47	68	16	18
32	27	38	88
43	4	5	79
4	80	19	48
9	37	48	49
34	40	8	45
26	95	51	90
4	93	41	45
37	14	5	79
7	4	93	15
35	66	99	97
37	60	69	88
78	65	51	15
92	80	72	65
4	40	3	56
43	35	34	36
13	32	60	21
67	79	96	6
61	99	79	91
47	2	5	18
66	62	56	90
83	87	70	51
43	60	55	61
16	38	33	46
23	29	8	6
75	95	96	1
23	60	81	85
75	13	59	95
25	13	16	48
60	69	84	90
55	80	29	99
61	74	48	76
14	27	61	17
71	83	64	91
100	80	90	46
10	19	70	1
32	60	21	44
18	38	21	45
23	76	38	6
43	75	42	24
87	56	51	84
66	74	57	18
60	81	56	39
31	60	89	57
93	62	39	57
83	86	84	85
42	38	6	15
35	34	11	46
25	34	16	30
23	19	21	18
47	50	19	88
55	86	56	85
83	53	74	96
63	34	98	52
13	96	44	24
50	10	29	17
58	79	38	91
68	42	97	76
23	67	22	18
13	31	48	8
77	53	76	8
26	9	81	22
35	34	3	84
81	62	79	12
43	47	92	36
7	31	50	11
55	27	90	57
31	86	93	65
7	9	14	85
26	10	27	49
68	78	72	85
99	95	88	46
32	50	34	33
23	7	36	11
26	34	16	95
47	2	40	52
98	2	93	56
55	74	91	12
63	78	65	52
43	75	5	8
23	26	8	12
26	31	40	17
68	75	51	73
87	22	52	73
80	79	91	18
63	60	90	88
80	69	90	1
43	54	67	57
47	28	33	45
31	27	41	44
47	86	95	56
35	81	99	95
9	5	21	88
53	76	91	88
92	10	70	94
67	72	94	8
100	80	72	51
86	36	22	45
31	92	5	24
4	40	8	18
54	78	34	69
25	83	95	70
54	77	97	21
85	42	6	33
34	29	3	70
34	97	70	88
54	98	44	85
60	98	91	12
40	16	8	15
23	92	77	97
71	4	100	62
75	53	67	18
78	10	32	3
7	26	36	12
14	81	65	88
4	83	86	72
54	58	93	79
4	100	48	49
47	37	8	24
28	62	15	24
29	49	22	41
26	34	74	19
40	8	79	12
69	62	97	22
30	34	87	18
75	19	62	52
63	2	72	64
43	31	12	30
77	74	99	84
13	60	91	73
98	5	22	30
43	4	17	46
9	31	10	45
37	25	92	49
42	86	28	30
7	15	21	30
13	11	22	84
47	87	79	51
78	14	53	74
23	9	34	65
14	83	93	64
75	100	98	62
60	69	99	56
80	5	15	20
10	77	19	16
13	50	27	21
81	98	86	84
98	67	76	96
77	86	98	96
68	74	19	96
34	28	49	12
80	87	88	57
26	59	96	91
66	65	82	85
25	41	33	30
7	49	8	85
9	31	14	19
